"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
734,"MRNA","Moderna Inc","Healthcare","Biotechnology","USA",10823.32,,27.70,8.67%,16532117
735,"ELAN","Elanco Animal Health Inc","Healthcare","Drug Manufacturers - Specialty & Generic","USA",10881.31,300.41,21.90,-0.41%,3663803
736,"ALGN","Align Technology, Inc","Healthcare","Medical Instruments & Supplies","USA",11279.82,30.46,157.21,0.24%,1565473
737,"EHC","Encompass Health Corp","Healthcare","Medical Care Facilities","USA",11319.30,21.26,112.50,-0.46%,732790
738,"RVTY","Revvity Inc","Healthcare","Diagnostics & Research","USA",11427.13,50.40,100.79,-1.72%,795208
739,"PEN","Penumbra Inc","Healthcare","Medical Devices","USA",11774.50,71.85,300.66,2.02%,600398
740,"RDY","Dr. Reddy's Laboratories Ltd. ADR","Healthcare","Drug Manufacturers - Specialty & Generic","India",11811.33,17.37,14.19,0.35%,816270
741,"EXEL","Exelixis Inc","Healthcare","Biotechnology","USA",11893.46,18.68,44.36,-0.02%,2193734
742,"GMED","Globus Medical Inc","Healthcare","Medical Devices","USA",12262.56,29.44,91.10,2.66%,1217635
743,"ASND","Ascendis Pharma A/S ADR","Healthcare","Biotechnology","Denmark",12552.38,,205.44,-1.51%,470814
744,"VTRS","Viatris Inc","Healthcare","Drug Manufacturers - Specialty & Generic","USA",12588.85,,10.93,1.58%,5855860
745,"MDGL","Madrigal Pharmaceuticals Inc","Healthcare","Biotechnology","USA",13111.30,,577.30,-1.52%,220906
746,"GH","Guardant Health Inc","Healthcare","Diagnostics & Research","USA",13198.78,,102.02,-5.99%,3757390
747,"IONS","Ionis Pharmaceuticals Inc","Healthcare","Biotechnology","USA",13230.07,,81.68,-0.16%,1714986
748,"FMS","Fresenius Medical Care AG ADR","Healthcare","Medical Care Facilities","Germany",13478.03,16.87,23.25,-0.51%,406312
749,"SMMT","Summit Therapeutics Inc","Healthcare","Biotechnology","USA",13598.29,,18.31,-2.66%,2435774
750,"TEM","Tempus AI Inc","Healthcare","Health Information Services","USA",13638.37,,76.66,0.43%,3236344
751,"BBIO","BridgeBio Pharma Inc","Healthcare","Biotechnology","USA",14191.08,,73.64,-1.50%,1938814
752,"SNN","Smith & Nephew plc ADR","Healthcare","Medical Devices","United Kingdom",14192.17,29.84,33.48,2.29%,655290
753,"ICLR","Icon Plc","Healthcare","Diagnostics & Research","Ireland",14193.02,25.13,185.87,0.05%,905324
754,"ROIV","Roivant Sciences Ltd","Healthcare","Biotechnology","United Kingdom",14584.46,,20.97,-0.99%,5102859
755,"UHS","Universal Health Services, Inc","Healthcare","Medical Care Facilities","USA",14702.30,10.98,231.08,0.21%,398062
756,"SOLV","Solventum Corp","Healthcare","Medical Instruments & Supplies","USA",14817.62,9.83,85.43,0.20%,1119263
757,"RVMD","Revolution Medicines Inc","Healthcare","Biotechnology","USA",15395.99,,79.64,1.48%,1712953
758,"MEDP","Medpace Holdings Inc","Healthcare","Diagnostics & Research","USA",15439.57,38.33,548.12,0.61%,353545
759,"NBIX","Neurocrine Biosciences, Inc","Healthcare","Drug Manufacturers - Specialty & Generic","USA",15505.23,37.14,155.51,0.84%,893211
760,"COO","Cooper Companies, Inc","Healthcare","Medical Instruments & Supplies","USA",16183.05,43.44,81.40,5.67%,10745760
761,"HOLX","Hologic, Inc","Healthcare","Medical Instruments & Supplies","USA",16711.21,30.19,74.97,0.15%,1730777
762,"THC","Tenet Healthcare Corp","Healthcare","Medical Care Facilities","USA",18455.85,14.40,210.00,-1.01%,571744
763,"ZBH","Zimmer Biomet Holdings Inc","Healthcare","Medical Devices","USA",18684.56,23.33,94.28,1.20%,2305924
764,"CNC","Centene Corp","Healthcare","Healthcare Plans","USA",18844.80,,38.34,-1.31%,7470563
765,"EXAS","Exact Sciences Corp","Healthcare","Diagnostics & Research","USA",19177.73,,101.06,-0.07%,6629240
766,"GMAB","Genmab ADR","Healthcare","Biotechnology","Denmark",19551.52,13.48,31.74,-0.87%,781657
767,"ILMN","Illumina Inc","Healthcare","Diagnostics & Research","USA",19705.09,28.89,128.96,0.73%,823388
768,"INCY","Incyte Corp","Healthcare","Biotechnology","USA",20127.00,17.20,102.52,2.05%,2357052
769,"WST","West Pharmaceutical Services, Inc","Healthcare","Medical Instruments & Supplies","USA",20160.70,41.51,280.23,-0.55%,645703
770,"DGX","Quest Diagnostics, Inc","Healthcare","Diagnostics & Research","USA",20302.84,21.42,182.51,-0.91%,738192
771,"UTHR","United Therapeutics Corp","Healthcare","Drug Manufacturers - Specialty & Generic","USA",21068.02,18.55,489.31,1.08%,303006
772,"PODD","Insulet Corporation","Healthcare","Medical Devices","USA",21419.93,88.35,304.49,-3.62%,518069
773,"LH","Labcorp Holdings Inc","Healthcare","Diagnostics & Research","USA",21420.53,25.38,258.39,-1.18%,679398
774,"RPRX","Royalty Pharma plc","Healthcare","Biotechnology","USA",22935.63,22.72,39.73,1.48%,10237502
775,"BNTX","BioNTech SE ADR","Healthcare","Biotechnology","Germany",23144.28,,96.25,0.26%,1270288
776,"WAT","Waters Corp","Healthcare","Diagnostics & Research","USA",23504.91,36.30,394.81,-0.39%,468793
777,"DXCM","Dexcom Inc","Healthcare","Medical Devices","USA",25542.17,36.45,65.49,0.37%,3854687
778,"PHG","Koninklijke Philips N.V. ADR","Healthcare","Medical Devices","Netherlands",25712.92,,27.05,1.46%,709402
779,"STE","Steris Plc","Healthcare","Medical Devices","Ireland",25840.14,37.48,263.28,0.87%,585628
780,"BIIB","Biogen Inc","Healthcare","Drug Manufacturers - General","USA",26597.12,16.53,181.30,-0.37%,1209961
781,"HUM","Humana Inc","Healthcare","Healthcare Plans","USA",31012.41,24.17,257.85,1.91%,1627163
782,"TEVA","Teva- Pharmaceutical Industries Ltd. ADR","Healthcare","Drug Manufacturers - Specialty & Generic","Israel",32639.07,46.48,28.46,0.18%,8529559
783,"ONC","BeOne Medicines Ltd ADR","Healthcare","Biotechnology","Switzerland",32855.07,621.20,322.90,-2.56%,603844
784,"NTRA","Natera Inc","Healthcare","Diagnostics & Research","USA",33751.44,,244.55,1.03%,1369773
785,"RMD","Resmed Inc","Healthcare","Medical Instruments & Supplies","USA",37447.65,26.26,256.55,2.00%,708376
786,"IQV","IQVIA Holdings Inc","Healthcare","Diagnostics & Research","USA",38462.26,31.01,225.85,0.41%,1690026
787,"GEHC","GE HealthCare Technologies Inc","Healthcare","Medical Devices","USA",38928.88,17.67,85.46,3.56%,4439631
788,"VEEV","Veeva Systems Inc","Healthcare","Health Information Services","USA",39780.41,47.02,242.00,-0.12%,1389348
789,"ALC","Alcon Inc","Healthcare","Medical Instruments & Supplies","Switzerland",39929.06,38.36,80.73,2.20%,1790185
790,"A","Agilent Technologies Inc","Healthcare","Diagnostics & Research","USA",41246.48,31.83,145.49,-1.91%,2142102
791,"HLN","Haleon plc ADR","Healthcare","Drug Manufacturers - Specialty & Generic","United Kingdom",42391.71,22.00,9.52,-0.10%,15585485
792,"INSM","Insmed Inc","Healthcare","Biotechnology","USA",43507.79,,204.00,-0.51%,2160144
793,"TAK","Takeda Pharmaceutical Co ADR","Healthcare","Drug Manufacturers - Specialty & Generic","Japan",44797.46,179.95,14.18,-0.70%,1872244
794,"CAH","Cardinal Health, Inc","Healthcare","Medical Distribution","USA",47241.02,30.01,198.83,-0.18%,1738751
795,"EW","Edwards Lifesciences Corp","Healthcare","Medical Devices","USA",50016.06,36.69,86.19,0.48%,3461311
796,"ZTS","Zoetis Inc","Healthcare","Drug Manufacturers - Specialty & Generic","USA",52288.25,19.99,118.65,-1.46%,4279887
797,"BDX","Becton Dickinson & Co","Healthcare","Medical Instruments & Supplies","USA",55359.78,33.27,193.96,0.10%,1784765
798,"ARGX","Argen X SE ADR","Healthcare","Biotechnology","Netherlands",55485.04,45.81,901.17,-1.62%,229240
799,"IDXX","Idexx Laboratories, Inc","Healthcare","Diagnostics & Research","USA",57021.83,56.61,714.10,-0.47%,386665
800,"ALNY","Alnylam Pharmaceuticals Inc","Healthcare","Biotechnology","USA",60523.98,1905.66,458.12,-1.55%,627353
801,"COR","Cencora Inc","Healthcare","Medical Distribution","USA",65891.81,42.71,339.66,0.60%,1344042
802,"CI","Cigna Group","Healthcare","Healthcare Plans","USA",70905.88,11.71,265.44,-1.11%,1095906
803,"ELV","Elevance Health Inc","Healthcare","Healthcare Plans","USA",73505.47,13.53,330.75,-0.82%,1324214
804,"REGN","Regeneron Pharmaceuticals, Inc","Healthcare","Biotechnology","USA",75499.25,17.20,718.36,-0.61%,798452
805,"CVS","CVS Health Corp","Healthcare","Healthcare Plans","USA",96007.18,197.62,75.63,-1.46%,7768387
806,"GSK","GSK Plc ADR","Healthcare","Drug Manufacturers - General","United Kingdom",97251.82,13.81,48.41,-0.33%,2380422
807,"MCK","Mckesson Corporation","Healthcare","Medical Distribution","USA",99805.26,25.17,808.62,-0.68%,597998
808,"BMY","Bristol-Myers Squibb Co","Healthcare","Drug Manufacturers - General","USA",106164.52,17.61,52.15,0.38%,15667697
809,"HCA","HCA Healthcare Inc","Healthcare","Medical Care Facilities","USA",111061.98,18.81,486.70,-0.20%,947315
810,"VRTX","Vertex Pharmaceuticals, Inc","Healthcare","Biotechnology","USA",115563.85,32.10,455.48,-0.41%,911424
811,"SNY","Sanofi ADR","Healthcare","Drug Manufacturers - General","France",120537.20,12.37,49.53,1.29%,2342411
812,"MDT","Medtronic Plc","Healthcare","Medical Devices","Ireland",129944.97,27.38,101.36,-0.62%,5158121
813,"SYK","Stryker Corp","Healthcare","Medical Devices","USA",139209.85,47.80,364.02,-0.09%,1415618
814,"BSX","Boston Scientific Corp","Healthcare","Medical Devices","USA",144567.74,52.16,97.52,-0.20%,8145496
815,"PFE","Pfizer Inc","Healthcare","Drug Manufacturers - General","USA",147998.97,15.17,26.03,1.28%,47443701
816,"GILD","Gilead Sciences, Inc","Healthcare","Drug Manufacturers - General","USA",150395.18,18.78,121.22,-1.14%,10417014
817,"DHR","Danaher Corp","Healthcare","Diagnostics & Research","USA",159811.59,46.56,226.25,-0.39%,3179645
818,"NVO","Novo Nordisk ADR","Healthcare","Drug Manufacturers - General","Denmark",161221.68,13.94,47.86,-0.27%,15325308
819,"AMGN","AMGEN Inc","Healthcare","Drug Manufacturers - General","USA",177639.41,25.50,329.89,-3.02%,2897992
820,"ISRG","Intuitive Surgical Inc","Healthcare","Medical Instruments & Supplies","USA",203955.77,76.15,575.34,1.18%,1097035
821,"TMO","Thermo Fisher Scientific Inc","Healthcare","Diagnostics & Research","USA",215194.32,33.09,572.77,-0.43%,1873706
822,"ABT","Abbott Laboratories","Healthcare","Medical Devices","USA",217498.11,15.69,125.08,-0.26%,4361096
823,"MRK","Merck & Co Inc","Healthcare","Drug Manufacturers - General","USA",247507.28,13.19,99.72,-1.16%,16430388
824,"NVS","Novartis AG ADR","Healthcare","Drug Manufacturers - General","Switzerland",250784.18,18.02,132.16,-0.20%,1997207
825,"AZN","Astrazeneca plc ADR","Healthcare","Drug Manufacturers - General","United Kingdom",279606.70,29.91,90.18,0.17%,5432911
826,"UNH","Unitedhealth Group Inc","Healthcare","Healthcare Plans","USA",299751.06,17.27,330.91,-0.77%,5905996
827,"ABBV","Abbvie Inc","Healthcare","Drug Manufacturers - General","USA",399570.32,170.59,226.08,-1.15%,3985199
828,"JNJ","Johnson & Johnson","Healthcare","Drug Manufacturers - General","USA",486508.91,19.49,201.93,-0.27%,7785552
829,"LLY","Lilly(Eli) & Co","Healthcare","Drug Manufacturers - General","USA",955130.63,49.97,1010.31,-0.41%,2502066
830,"HKPD","Hong Kong Pharma Digital Technology Holdings Ltd","Healthcare","Pharmaceutical Retailers","USA",,,0.78,-3.21%,51478
831,"POAS","Phaos Technology (Cayman) Holdings Ltd","Healthcare","Medical Devices","USA",,,3.70,-0.54%,180665
832,"CABR","Caring Brands Inc","Healthcare","Drug Manufacturers - Specialty & Generic","USA",,,1.30,-3.70%,397183
